date,Atlanta,Boston,Chicago,Cleveland,Dallas,KC,Minneapolis,National,NY,Philadelphia,Richmond,SF,SL,Consensus
2022-04,-0.01388889,0.01538462,0.04477612,-0.03125,0.16393443,-0.01428571,-0.10144928,0.26315789,0.06060606,-0.04918033,0.22222222,-0.01351351,0.05970149,0.0285881
2022-06,-0.08571429,-0.23728814,-0.09859155,-0.22857143,-0.14285714,0.0,0.13513514,0.03846154,-0.11267606,-0.2,0.078125,0.11666667,-0.24193548,-0.08480894
2022-07,-0.13888889,-0.07352941,-0.14705882,-0.59090909,-0.34246575,-0.35820896,0.09859155,-0.19230769,-0.140625,-0.19047619,-0.05633803,-0.22857143,-0.33898305,-0.20895526
2022-09,0.01515152,-0.12121212,-0.15492958,-0.24193548,-0.15942029,-0.19402985,-0.09859155,0.03409091,-0.12857143,-0.09090909,-0.22857143,-0.08695652,-0.28333333,-0.14777576
2022-10,-0.01428571,-0.08571429,-0.19402985,-0.46031746,-0.11842105,-0.10769231,-0.02777778,-0.07692308,-0.12903226,-0.12121212,-0.26027397,-0.2125,-0.44117647,-0.18103611
2022-11,-0.3,-0.296875,-0.16176471,-0.55223881,-0.33333333,-0.359375,-0.06944444,-0.25287356,-0.13636364,-0.31818182,-0.29166667,-0.20895522,-0.31818182,-0.27886504
2023-01,-0.27941176,0.07462687,-0.16666667,-0.4,-0.17647059,-0.44444444,-0.23943662,-0.24096386,-0.07246377,-0.17460317,-0.23943662,-0.02857143,-0.25,-0.19973985
2023-03,-0.05882353,-0.10344828,-0.04615385,-0.48387097,-0.22857143,-0.48214286,-0.10666667,0.13333333,-0.02816901,-0.20967742,-0.22666667,-0.04225352,-0.23880597,-0.18793751
2023-04,0.07042254,-0.20689655,-0.25373134,-0.32786885,-0.17808219,-0.35483871,-0.08,-0.04347826,-0.13636364,-0.42622951,-0.41333333,-0.28125,-0.11111111,-0.22494023
2023-05,-0.10144928,-0.31034483,-0.35294118,-0.46153846,-0.09722222,-0.28125,-0.12328767,-0.03571429,-0.12121212,-0.09090909,-0.10810811,-0.3,-0.22033898,-0.21405016
2023-07,0.02777778,0.078125,-0.27941176,-0.0952381,-0.31081081,-0.33870968,-0.05555556,-0.10869565,0.03076923,-0.3030303,-0.2972973,-0.11267606,-0.31506849,-0.1642605
2023-09,-0.01408451,0.078125,-0.23943662,-0.19402985,-0.38461538,-0.06060606,-0.16901408,0.09090909,-0.07575758,-0.21126761,0.06578947,-0.05479452,-0.25,-0.12580764
2023-10,-0.43661972,-0.24137931,-0.41333333,-0.19402985,-0.4025974,-0.35820896,-0.04109589,-0.1744186,-0.22727273,-0.15873016,-0.38571429,-0.06944444,-0.47761194,-0.2838365
2023-11,-0.16438356,-0.31746032,-0.34782609,-0.4,-0.32857143,-0.23809524,-0.16176471,-0.37209302,-0.31884058,-0.41666667,-0.21538462,-0.20289855,-0.36065574,-0.28937896
2024-01,-0.30645161,-0.22413793,0.015625,-0.1147541,-0.28358209,-0.51785714,-0.15492958,-0.05128205,-0.11428571,-0.0625,-0.33823529,-0.109375,-0.01785714,-0.18569505
2024-03,-0.08695652,0.01694915,-0.22222222,0.16071429,0.09375,-0.1875,-0.13157895,-0.09638554,-0.12857143,-0.36231884,-0.2,0.09589041,-0.38095238,-0.11106637
2024-04,0.20588235,0.34482759,0.05797101,0.14754098,-0.09090909,-0.09090909,0.07894737,0.16470588,-0.05633803,-0.20289855,-0.265625,-0.17910448,0.10606061,0.00462047
2024-05,-0.02777778,0.05084746,0.04225352,-0.06779661,-0.18461538,-0.25862069,0.09333333,0.24390244,0.02702703,0.140625,-0.17241379,-0.015625,-0.43859649,-0.06761328
2024-07,-0.28947368,0.07575758,-0.09722222,-0.33870968,-0.13846154,-0.21311475,-0.25714286,0.0952381,-0.14285714,-0.11111111,-0.16923077,-0.16666667,-0.06779661,-0.15966912
2024-09,-0.22368421,-0.01694915,-0.01449275,-0.26229508,-0.37681159,-0.1969697,-0.3,-0.31764706,-0.14492754,-0.02941176,-0.19047619,-0.26984127,-0.32307692,-0.19574468
2024-10,-0.25,0.12068966,0.0,-0.10526316,-0.11428571,-0.2238806,-0.25714286,-0.05813953,-0.26666667,-0.109375,0.06451613,-0.015625,-0.14285714,-0.1083242
2024-12,0.0,-0.13333333,0.13043478,0.0,0.13432836,-0.05263158,-0.16666667,0.15294118,0.11267606,0.15873016,-0.49206349,-0.01515152,-0.16216216,-0.04048662
2025-01,0.10810811,0.21428571,-0.04477612,0.23636364,0.15492958,-0.07936508,-0.08695652,0.35227273,0.26760563,0.03125,-0.11111111,0.08219178,0.08474576,0.07143928
2025-03,-0.17910448,0.03508772,-0.01492537,-0.05555556,-0.02816901,-0.15254237,-0.02816901,0.01176471,0.05633803,-0.19444444,-0.41818182,-0.12857143,-0.21538462,-0.11030186
2025-04,-0.35135135,-0.0952381,-0.03125,-0.20754717,-0.29411765,-0.37931034,-0.43661972,-0.30434783,-0.18181818,-0.36764706,-0.41666667,-0.34666667,-0.28358209,-0.28265125
2025-06,-0.23529412,-0.33333333,-0.06493506,-0.10909091,-0.33333333,-0.43548387,-0.20833333,-0.2,-0.22368421,-0.13888889,-0.01639344,-0.39726027,-0.38333333,-0.23994701
2025-07,-0.10606061,0.01666667,-0.13846154,-0.20689655,-0.25974026,-0.05454545,-0.17142857,-0.07228916,-0.22972973,-0.359375,-0.02985075,-0.34328358,-0.29230769,-0.18125109
2025-09,-0.24637681,-0.04545455,0.08450704,-0.01612903,-0.12676056,-0.18333333,-0.36764706,-0.12195122,-0.04109589,0.15625,-0.13114754,-0.23287671,-0.109375,-0.10495329
2025-10,-0.17333333,0.0,-0.09859155,-0.01639344,-0.12162162,-0.32142857,-0.46428571,-0.09195402,-0.13513514,-0.24242424,-0.21875,-0.33766234,-0.33898305,-0.20571742
2025-11,-0.04,-0.16949153,0.06849315,-0.03448276,-0.40298507,-0.25,-0.26666667,-0.13580247,-0.05555556,-0.44927536,-0.03508772,-0.17105263,-0.36666667,-0.18106423
